TRIP
DATE 2005-07-09 
DECLINATION     0.00
DATA
1.53	5.0	0.00	0.00	0.000	>
5.0		242.62	77.71	2.809	>
5.0		308.80	-5.38	1.151	>
5.0		50.11	-50.81	2.298	>
5.0		57.65	-22.39	6.975	>
5.0	5.1	12.18	12.75	6.302	>
5.1		302.69	73.61	4.431	>
5.1		204.48	37.77	3.486	>
5.1		0.87	50.36	2.488	>
5.1		289.85	0.61	0.937	>
5.1		130.57	2.26	0.989	>
5.1		1.79	-0.29	3.207	>
5.1	5.2	22.56	-10.22	4.643	>
5.1		338.75	-4.29	2.150	>
5.1	5.3	339.18	-2.96	2.149	>
5.3		59.48	-65.59	6.270	>
5.2		62.56	-73.23	5.174	>
5.2		134.59	-79.15	3.172	>
5.2		195.55	-7.24	2.436	>
5.2		178.93	66.36	2.412	>
5.2		136.22	-3.49	1.264	>
5.2		66.98	-3.65	1.274	>
5.2	5.4	65.76	-53.77	4.654	>
5.4		61.96	77.98	3.004	>
5.4		54.30	18.04	3.213	>
5.4		43.11	-53.88	4.739	>
5.4		331.83	-1.14	0.703	>
5.4		35.32	-83.46	6.602	>
5.4		102.25	4.56	0.993	>
5.4	5.5	38.23	-23.13	2.451	>
5.5		126.71	-0.54	1.383	>
5.5		307.41	-1.00	0.632	>
5.5		122.47	76.76	2.675	>
5.5		95.19	-88.17	3.120	>
5.5		45.30	-8.24	2.978	>
5.5		2.88	-13.81	1.969	>
5.5		65.19	-6.31	2.057	>
5.5		44.93	-47.39	2.637	>
5.5		33.78	-0.38	1.806	>
5.5	5.6	22.68	-10.78	3.902	>
5.6		118.98	-2.79	1.193	>
5.6		310.42	53.78	0.914	>
5.6		26.26	28.59	1.434	>
5.6		218.53	35.68	0.958	>
5.6		103.57	-78.01	0.287	>
5.6	5.7	8.87	-10.32	3.343	>
5.7		113.51	-4.64	0.976	>
5.7		115.30	47.74	0.811	>
5.7		297.59	2.62	0.897	>
5.7	5.8	23.06	14.34	3.915	>
5.8		291.60	-22.43	0.291	>
5.8		105.84	-4.76	1.121	>
5.8		101.66	38.67	0.938	>
5.8	5.9	54.18	-3.03	2.574	>
5.9		309.90	3.45	1.760	>
5.9		94.48	77.04	0.684	>
5.9		342.52	3.70	2.245	>
5.9		46.52	11.91	1.332	>
5.9	5.10	10.97	24.58	3.426	>
5.10		226.55	87.20	0.537	>
5.10		287.76	0.21	0.800	>
5.10		127.91	9.81	1.179	>
5.10		352.19	39.63	1.997	>
5.10		229.06	2.77	0.950	>
5.10		202.04	-52.07	0.932	>
5.10		203.75	-37.82	2.512	>
5.10		202.24	-18.44	1.894	>
5.10		198.71	8.11	1.127	>
5.10		350.15	36.26	2.030	>
5.10	5.11	56.09	5.81	2.133	>
5.11		153.05	24.50	1.765	>
5.11		313.01	-4.47	0.859	>
5.11		200.92	84.75	0.795	>
5.11		86.58	24.01	2.202	>
5.11		46.38	-0.74	1.788	>
5.11	5.12	52.61	31.19	4.861	>
5.12		250.71	83.80	0.785	>
5.12		234.44	-17.50	2.205	>
5.12		22.26	32.43	2.733	>
5.12		71.59	41.92	3.480	>
5.12		320.19	2.77	0.868	>
5.12		278.37	-1.84	1.059	>
5.11	5.13	340.06	-26.46	2.974	>
5.13		211.42	30.31	1.298	>
5.13		154.91	44.99	2.255	>
5.13		157.74	9.17	1.305	>
5.13		156.21	14.36	2.298	>
5.13		111.42	32.46	2.839	>
5.13		92.71	-7.13	0.596	>
5.13		263.46	3.13	0.440	>
5.13		259.51	69.39	0.312	>
5.13	5.14	321.96	45.45	2.212	>
5.14	5.15	245.98	61.77	2.467	>
5.15	5.16	343.93	-1.83	0.752	>
5.16		147.89	84.86	1.239	>
5.16		101.50	-53.18	4.511	>
5.16		109.71	-10.24	1.440	>
5.16		189.52	1.32	1.518	>
5.16		64.74	6.25	2.279	>
5.16	5.17	36.46	21.13	1.883	>
5.17		114.47	-2.80	1.003	>
5.17		287.00	1.80	0.667	>
5.17		129.32	-67.94	1.084	>
5.17		242.97	86.92	1.023	>
5.17		273.25	63.38	5.818	>
5.17	5.18	343.91	52.19	1.895	>
5.18	5.19	49.25	-4.16	3.310	>
5.19		134.93	0.00	0.582	>
5.19		317.52	1.95	1.031	>
5.19		150.79	74.49	1.302	>
5.19		97.74	-72.45	1.774	>
5.19		155.72	58.90	2.952	>
5.19	5.20	42.32	-10.27	2.227	>
5.20		109.88	1.29	0.665	>
5.20		305.92	5.04	1.422	>
5.20		184.50	86.47	2.071	>
5.20		332.66	-75.04	1.788	>
5.20		37.55	13.80	2.335	>
5.20		8.42	9.48	1.620	>
5.20		9.08	10.25	1.635	>
5.20		352.70	14.23	1.558	>
5.20		333.98	17.68	1.962	>
5.20		338.65	12.74	1.842	>
5.20		333.79	28.53	1.719	>
5.20	5.21	339.41	19.94	2.011	>
5.21	5.22	71.58	42.23	1.616	>
5.22		296.44	6.06	0.635	>
5.22		3.66	3.66	1.365	>
5.22		328.62	-8.98	1.019	>
5.22		82.30	71.64	1.897	>
5.22		210.11	48.84	2.614	>
5.22		239.45	23.69	3.051	>
5.22		244.35	15.43	1.793	>
5.22		259.15	-60.23	1.317	>
5.22		341.52	-20.85	1.239	>
5.22		341.60	6.79	1.015	>
5.22	5.23	343.46	-3.70	1.457	>
5.23		317.56	20.18	1.415	>
5.23		281.72	0.98	1.763	>
5.23		279.58	24.19	2.252	>
5.23		279.26	41.33	3.237	>
5.23		245.18	13.82	0.741	>
5.23		329.45	43.54	2.288	>
5.23		310.85	51.94	3.742	>
5.23		288.06	48.91	3.636	>
5.23		279.63	43.60	3.624	>
5.23		357.30	37.35	1.200	>
5.23		178.53	-78.15	0.380	>
5.23		316.02	81.98	0.856	>
5.23	5.24	55.99	0.36	3.352	>
5.24		319.48	69.94	1.108	>
5.24		332.49	-59.83	1.301	>
5.24		318.81	1.12	2.041	>
5.24	5.25	32.88	8.25	4.689	>
5.25		141.76	-3.11	1.662	>
5.25		149.88	87.88	2.533	>
5.25		138.19	-64.15	1.689	>
5.25		214.41	6.57	3.775	>
5.25		211.26	22.89	3.054	>
5.25		204.93	50.13	2.616	>
5.25		78.69	6.82	2.332	>
5.25		78.80	5.86	2.323	>
5.25	5.26	89.17	-19.83	2.951	>
5.26		331.14	6.18	2.463	>
5.26		139.20	8.88	0.499	>
5.26		29.92	-1.51	2.733	>
5.26		14.23	-1.99	3.334	>
5.26		344.34	5.80	3.098	>
5.26		351.77	33.32	6.846	>
5.26		326.72	42.42	5.282	>
5.26		41.00	-77.36	5.239	>
5.26		35.50	-36.12	8.999	>
5.26		43.70	-57.34	7.040	>
5.26		100.46	-78.56	5.723	>
5.26		33.38	-34.37	8.431	>
5.26		23.07	-25.27	5.032	>
5.26		19.10	-11.66	3.586	>
5.26		51.82	-27.99	3.356	>
5.24	5.27	322.02	-5.16	2.044	>

PLAN
STATIONS
0.000	0.000	1.53
0.000	0.000	5.0
1.297	6.008	5.1
3.050	10.228	5.2
0.534	8.014	5.3
5.558	11.357	5.4
6.953	13.128	5.5
8.431	16.665	5.6
8.938	19.915	5.7
10.424	23.405	5.8
12.508	24.909	5.9
13.101	27.968	5.10
14.862	29.152	5.11
18.166	31.677	5.12
13.954	31.655	5.13
12.998	32.877	5.14
11.932	32.402	5.15
11.724	33.124	5.16
12.768	34.537	5.17
12.446	35.653	5.18
14.947	37.808	5.19
16.422	39.428	5.20
15.757	41.198	5.21
16.892	41.576	5.22
16.478	42.970	5.23
19.257	44.845	5.24
21.776	48.742	5.25
24.552	48.782	5.26
18.004	46.450	5.27
11.330	30.410	5.13
SHOTS
19.257	44.845	18.004	46.450
21.776	48.742	24.552	48.782
24.552	48.782	23.370	50.927
24.552	48.782	24.874	48.409
24.552	48.782	25.915	51.150
24.552	48.782	25.371	52.012
24.552	48.782	23.720	51.750
24.552	48.782	23.733	54.444
24.552	48.782	22.412	52.042
24.552	48.782	25.304	49.647
24.552	48.782	28.773	54.700
24.552	48.782	27.177	51.529
24.552	48.782	25.668	48.576
24.552	48.782	28.381	54.593
24.552	48.782	26.335	52.969
24.552	48.782	25.701	52.101
24.552	48.782	26.882	50.614
19.257	44.845	21.776	48.742
21.776	48.742	22.803	47.439
21.776	48.742	21.823	48.661
21.776	48.742	22.267	48.193
21.776	48.742	19.657	45.648
21.776	48.742	20.316	46.337
21.776	48.742	21.069	47.221
21.776	48.742	24.047	49.196
21.776	48.742	24.043	49.191
16.478	42.970	19.257	44.845
19.257	44.845	19.010	45.134
19.257	44.845	18.955	45.425
19.257	44.845	17.913	46.381
16.892	41.576	16.478	42.970
16.478	42.970	15.582	43.950
16.478	42.970	14.752	43.328
16.478	42.970	14.452	43.312
16.478	42.970	14.079	43.361
16.478	42.970	15.825	42.668
16.478	42.970	15.635	44.398
16.478	42.970	14.733	44.479
16.478	42.970	14.206	43.711
16.478	42.970	13.891	43.409
16.478	42.970	16.433	43.923
16.478	42.970	16.480	42.892
16.478	42.970	16.395	43.056
15.757	41.198	16.892	41.576
16.892	41.576	16.327	41.857
16.892	41.576	16.979	42.935
16.892	41.576	16.368	42.435
16.892	41.576	17.484	41.656
16.892	41.576	16.029	40.088
16.892	41.576	14.486	40.156
16.892	41.576	15.334	40.828
16.892	41.576	16.250	41.453
16.892	41.576	16.525	42.674
16.892	41.576	16.574	42.532
16.422	39.428	15.757	41.198
14.947	37.808	16.422	39.428
16.422	39.428	17.047	39.202
16.422	39.428	15.275	40.259
16.422	39.428	16.412	39.301
16.422	39.428	16.210	39.838
16.422	39.428	17.804	41.226
16.422	39.428	16.656	41.009
16.422	39.428	16.676	41.017
16.422	39.428	16.230	40.926
16.422	39.428	15.602	41.108
16.422	39.428	15.768	41.101
16.422	39.428	15.755	40.783
12.446	35.653	14.947	37.808
14.947	37.808	15.359	37.397
14.947	37.808	14.251	38.568
14.947	37.808	15.117	37.504
14.947	37.808	15.477	37.736
14.947	37.808	15.574	36.418
12.768	34.537	12.446	35.653
11.724	33.124	12.768	34.537
12.768	34.537	13.680	34.122
12.768	34.537	12.130	34.732
12.768	34.537	13.083	34.279
12.768	34.537	12.719	34.512
12.768	34.537	10.165	34.685
11.932	32.402	11.724	33.124
11.724	33.124	11.783	33.030
11.724	33.124	14.373	32.585
11.724	33.124	13.058	32.646
11.724	33.124	11.473	31.627
11.724	33.124	13.773	34.091
12.998	32.877	11.932	32.402
13.954	31.655	12.998	32.877
14.862	29.152	13.954	31.655
13.954	31.655	13.370	30.699
13.954	31.655	14.630	30.211
13.954	31.655	14.442	30.463
13.954	31.655	14.852	29.618
13.954	31.655	16.184	30.780
13.954	31.655	14.545	31.627
13.954	31.655	13.518	31.605
13.954	31.655	13.846	31.635
14.862	29.152	18.166	31.677
18.166	31.677	18.086	31.649
18.166	31.677	16.455	30.454
18.166	31.677	19.040	33.812
18.166	31.677	20.623	32.495
18.166	31.677	17.611	32.343
18.166	31.677	17.119	31.831
13.101	27.968	14.862	29.152
14.862	29.152	15.590	27.720
14.862	29.152	14.236	29.736
14.862	29.152	14.836	29.084
14.862	29.152	16.870	29.272
14.862	29.152	16.156	30.385
12.508	24.909	13.101	27.968
13.101	27.968	13.082	27.950
13.101	27.968	12.339	28.212
13.101	27.968	14.018	27.254
13.101	27.968	12.892	29.492
13.101	27.968	12.384	27.346
13.101	27.968	12.886	27.437
13.101	27.968	12.302	26.152
13.101	27.968	12.421	26.305
13.101	27.968	12.743	26.911
13.101	27.968	12.821	29.581
10.424	23.405	12.508	24.909
12.508	24.909	11.160	26.036
12.508	24.909	12.661	24.897
12.508	24.909	11.835	27.046
12.508	24.909	13.454	25.806
8.938	19.915	10.424	23.405
10.424	23.405	10.174	23.504
10.424	23.405	11.499	23.100
10.424	23.405	11.141	23.257
8.431	16.665	8.938	19.915
8.938	19.915	9.830	19.527
8.938	19.915	9.431	19.682
8.938	19.915	8.144	20.330
6.953	13.128	8.431	16.665
8.431	16.665	9.473	16.088
8.431	16.665	8.020	17.015
8.431	16.665	8.988	17.794
8.431	16.665	7.946	16.056
8.431	16.665	8.489	16.651
5.558	11.357	6.953	13.128
6.953	13.128	8.062	12.301
6.953	13.128	6.451	13.512
6.953	13.128	7.470	12.799
6.953	13.128	7.052	13.119
6.953	13.128	9.048	15.201
6.953	13.128	7.049	15.038
6.953	13.128	8.809	13.986
6.953	13.128	8.214	14.392
6.953	13.128	7.957	14.629
3.050	10.228	5.558	11.357
5.558	11.357	6.110	11.651
5.558	11.357	8.039	13.140
5.558	11.357	7.467	13.396
5.558	11.357	5.226	11.977
5.558	11.357	5.993	11.971
5.558	11.357	6.525	11.147
1.297	6.008	0.534	8.014
0.534	8.014	2.766	9.330
1.297	6.008	3.050	10.228
3.050	10.228	4.375	10.916
3.050	10.228	3.475	9.809
3.050	10.228	2.402	7.900
3.050	10.228	3.068	9.261
3.050	10.228	3.923	9.317
3.050	10.228	4.220	10.725
0.000	0.000	1.297	6.008
1.297	6.008	0.245	6.683
1.297	6.008	0.155	3.500
1.297	6.008	1.321	7.595
1.297	6.008	0.416	6.326
1.297	6.008	2.048	5.365
1.297	6.008	1.397	9.213
1.297	6.008	0.520	8.006
0.000	0.000	0.000	0.000
0.000	0.000	-0.531	-0.275
0.000	0.000	-0.893	0.718
0.000	0.000	1.114	0.931
0.000	0.000	5.448	3.451
11.330	30.410	10.356	31.065	
11.330	30.410	11.219	32.004	
11.330	30.410	11.177	30.618	
11.330	30.410	11.125	30.980	
11.330	30.410	12.854	31.934	
11.330	30.410	11.833	30.336	
11.330	30.410	10.924	30.434	
11.330	30.410	11.226	30.702	
POLYLINE BLACK
41.679	10.155
POLYLINE BLACK
26.499	53.095
26.419	53.075
26.379	53.035
POLYLINE BLACK
26.559	53.355
26.519	53.275
POLYLINE BLACK
26.939	53.875
26.859	53.855
26.819	53.815
26.679	53.755
26.679	53.615
26.559	53.495
POLYLINE BLACK
27.259	54.055
27.099	54.015
POLYLINE BLACK
27.479	54.235
27.399	54.215
POLYLINE BLACK
28.179	54.635
27.999	54.575
27.879	54.495
27.859	54.435
27.819	54.435
27.679	54.355
POLYLINE BLACK
28.339	54.735
POLYLINE BLACK
28.819	54.955
POLYLINE BLACK
28.919	54.835
28.899	54.875
POLYLINE BLACK
29.039	54.655
28.999	54.695
POLYLINE BLACK
28.939	54.295
28.919	54.335
POLYLINE BLACK
28.799	53.955
28.799	53.995
POLYLINE BLACK
28.659	53.515
28.659	53.615
28.679	53.655
POLYLINE BLACK
28.479	53.235
28.479	53.275
POLYLINE BLACK
28.319	52.955
28.319	53.015
28.359	53.055
POLYLINE BLACK
28.079	52.635
POLYLINE BLACK
27.939	52.335
POLYLINE BLACK
27.779	52.155
POLYLINE BLACK
27.619	51.835
27.619	51.875
POLYLINE BLACK
27.539	51.535
POLYLINE BLACK
27.339	51.275
POLYLINE BLACK
26.979	50.955
POLYLINE BLACK
27.519	51.035
27.499	50.935
27.519	50.715
27.519	50.615
27.479	50.815
27.479	50.855
27.459	50.755
27.459	50.715
POLYLINE BLACK
27.259	50.615
27.299	50.655
27.539	50.715
27.839	50.775
27.419	50.775
27.179	50.755
27.219	50.775
27.379	50.775
27.519	50.795
27.599	50.775
POLYLINE BLACK
27.439	51.035
27.419	50.935
27.399	50.695
27.399	50.615
27.399	50.615
27.339	50.795
27.339	50.735
27.379	50.615
27.379	50.555
27.399	50.515
27.399	50.655
27.379	50.875
27.379	50.935
27.399	50.835
27.399	50.675
27.439	50.435
27.439	50.875
27.459	50.955
27.459	50.955
27.439	50.735
27.439	50.475
27.399	50.635
27.379	50.915
27.399	51.015
27.479	50.615
27.479	50.475
27.479	50.475
27.399	50.935
27.399	50.975
27.439	50.895
27.519	50.475
POLYLINE BLACK
27.079	50.575
27.219	50.635
27.579	50.715
27.399	50.775
27.259	50.755
27.359	50.755
27.479	50.775
27.619	50.755
27.619	50.755
27.419	50.735
27.279	50.695
27.179	50.695
27.079	50.675
27.139	50.655
27.239	50.675
27.579	50.715
27.659	50.735
27.519	50.735
27.199	50.675
27.159	50.675
27.199	50.655
27.259	50.675
27.479	50.695
27.639	50.735
27.359	50.735
27.079	50.695
26.999	50.655
27.059	50.655
27.159	50.675
27.539	50.755
27.659	50.755
27.579	50.775
27.279	50.755
27.159	50.735
27.199	50.715
27.259	50.735
27.299	50.715
POLYLINE BLACK
27.199	50.715
27.119	50.695
26.939	50.595
POLYLINE BLACK
27.239	50.675
POLYLINE BLACK
26.779	50.275
26.839	50.335
26.899	50.355
27.119	50.615
POLYLINE BLACK
26.659	50.075
26.659	50.115
POLYLINE BLACK
26.519	49.975
26.499	50.015
POLYLINE BLACK
26.359	49.875
POLYLINE BLACK
26.719	50.575
26.839	50.675
POLYLINE BLACK
26.659	50.535
POLYLINE BLACK
26.359	50.415
26.559	50.475
26.599	50.515
POLYLINE BLACK
26.519	50.595
26.579	50.595
POLYLINE BLACK
26.179	50.355
POLYLINE BLACK
23.599	51.375
23.559	51.415
23.559	51.455
23.519	51.515
23.439	51.495
23.319	51.335
23.119	50.955
23.099	50.875
23.059	50.755
POLYLINE BLACK
23.559	51.335
POLYLINE BLACK
25.819	51.875
25.599	51.975
25.519	51.995
25.479	51.975
25.359	52.015
25.299	52.015
25.179	52.055
25.039	52.055
24.959	52.075
24.819	52.075
24.719	52.055
24.479	52.035
24.259	51.975
24.199	51.975
24.159	51.995
23.899	51.875
23.799	51.855
23.539	51.635
23.379	51.435
23.359	51.375
POLYLINE BLACK
25.379	56.695
POLYLINE BLACK
25.599	57.035
25.499	56.975
25.479	56.895
25.459	56.815
POLYLINE BLACK
26.159	57.815
25.979	57.655
25.899	57.515
25.899	57.475
25.759	57.335
POLYLINE BLACK
26.479	58.035
26.419	57.975
26.279	57.875
POLYLINE BLACK
26.559	57.855
POLYLINE BLACK
26.259	57.375
26.259	57.455
26.339	57.555
POLYLINE BLACK
25.859	56.855
25.859	56.895
26.039	57.075
26.099	57.175
POLYLINE BLACK
25.639	56.595
25.799	56.815
25.939	56.955
25.959	56.995
POLYLINE BLACK
26.299	57.195
POLYLINE BLACK
26.279	56.975
POLYLINE BLACK
26.019	56.675
26.039	56.715
POLYLINE BLACK
25.639	56.255
25.699	56.355
25.779	56.435
POLYLINE BLACK
25.739	57.215
25.879	57.315
POLYLINE BLACK
25.459	56.835
25.559	56.975
POLYLINE BLACK
25.039	56.435
25.179	56.575
25.259	56.715
25.259	56.775
POLYLINE BLACK
24.819	55.835
24.639	55.575
24.519	55.315
24.519	55.255
24.399	54.915
24.379	54.735
24.379	54.615
24.339	54.455
24.339	54.355
24.319	54.275
24.339	54.055
24.339	53.835
24.319	53.755
24.319	53.595
24.399	53.375
24.499	53.215
24.539	53.055
24.539	52.995
24.579	52.855
24.679	52.695
24.859	52.555
24.939	52.475
25.059	52.415
25.099	52.355
25.179	52.335
25.299	52.275
25.399	52.255
25.559	52.195
25.679	52.175
25.879	51.915
25.939	51.775
POLYLINE BLACK
25.439	56.455
25.279	56.275
25.219	56.175
24.959	55.935
24.899	55.875
24.839	55.775
24.839	55.735
POLYLINE BLACK
24.799	56.135
24.919	56.255
25.079	56.455
POLYLINE BLACK
25.099	55.835
25.059	55.835
POLYLINE BLACK
25.219	56.015
25.179	56.015
25.139	55.955
POLYLINE BLACK
25.359	56.135
25.239	56.075
POLYLINE BLACK
25.459	56.275
25.339	56.195
POLYLINE BLACK
25.639	56.415
25.499	56.375
POLYLINE BLACK
25.659	56.535
POLYLINE BLACK
25.179	56.455
POLYLINE BLACK
24.939	56.275
POLYLINE BLACK
23.579	54.495
23.799	54.815
23.939	55.015
24.079	55.215
24.199	55.335
24.279	55.475
24.419	55.675
24.719	56.095
24.819	56.215
POLYLINE BLACK
23.619	54.575
23.659	54.695
23.759	54.835
23.759	54.875
POLYLINE BLACK
22.899	50.315
23.039	50.455
23.059	50.575
23.099	50.615
23.099	50.795
23.039	50.995
22.799	51.275
22.679	51.355
22.439	51.615
22.339	51.775
22.319	51.935
22.319	52.075
22.359	52.255
22.419	52.335
22.419	52.375
22.519	52.495
22.599	52.675
22.759	52.875
22.839	53.055
22.899	53.155
23.019	53.315
23.019	53.355
23.079	53.455
23.379	53.975
23.539	54.175
23.619	54.375
23.619	54.435
23.639	54.515
23.639	54.595
23.679	54.715
POLYLINE BLACK
23.099	50.735
POLYLINE BLACK
25.059	48.395
25.439	48.735
25.799	49.115
25.899	49.335
25.899	49.395
25.999	49.575
26.079	49.755
26.099	49.835
26.119	49.915
26.139	50.135
26.139	50.475
26.159	50.575
26.159	50.635
26.179	50.715
26.179	50.855
26.059	51.215
25.939	51.475
25.939	51.515
25.739	51.795
25.739	51.835
25.639	51.975
POLYLINE BLACK
21.599	48.855
21.699	48.855
21.779	48.915
21.819	48.915
21.999	49.035
22.299	49.375
22.559	49.615
22.579	49.695
22.679	49.875
22.839	50.075
22.879	50.175
23.199	50.655
23.379	50.835
POLYLINE BLACK
21.539	48.875
21.579	48.855
21.659	48.935
21.699	48.935
21.819	49.035
POLYLINE BLACK
22.839	47.275
22.839	47.315
23.019	47.495
23.159	47.555
23.399	47.675
23.479	47.735
23.519	47.735
23.639	47.835
23.939	47.915
24.039	47.935
24.239	47.995
24.319	48.015
24.439	48.055
24.699	48.315
24.819	48.315
24.859	48.355
24.899	48.335
25.059	48.375
25.099	48.375
25.159	48.435
POLYLINE BLACK
19.259	44.735
19.299	44.735
19.459	44.895
19.659	44.995
19.699	44.995
19.999	45.295
20.159	45.395
20.499	45.875
20.679	45.995
20.799	46.115
21.039	46.195
21.119	46.195
21.199	46.255
21.299	46.275
21.459	46.315
21.499	46.295
21.619	46.335
21.719	46.335
21.879	46.395
22.079	46.555
22.279	46.735
22.479	46.855
22.919	47.315
POLYLINE BLACK
19.259	44.675
POLYLINE BLACK
19.059	47.375
19.079	47.415
19.119	47.395
19.159	47.435
19.199	47.435
19.279	47.515
19.419	47.515
19.499	47.535
19.739	47.715
19.919	47.935
20.119	48.095
20.219	48.115
20.419	48.215
20.499	48.215
20.579	48.235
20.619	48.235
20.659	48.275
20.779	48.275
21.119	48.415
21.359	48.595
21.419	48.675
21.499	48.695
21.699	48.815
21.739	48.815
POLYLINE BLACK
18.699	45.825
18.639	45.885
18.569	45.905
18.479	45.885
18.389	45.865
18.259	45.755
18.229	45.715
18.179	45.595
18.179	45.565
18.169	45.515
18.169	45.475
18.199	45.385
18.269	45.285
18.309	45.235
18.459	45.165
18.499	45.165
18.519	45.155
18.589	45.155
18.639	45.165
18.669	45.155
18.829	45.225
18.949	45.335
18.959	45.365
19.009	45.425
19.039	45.535
19.039	45.565
18.989	45.715
18.889	45.825
18.709	45.925
18.599	45.955
18.549	45.965
18.479	45.915
18.449	45.875
POLYLINE BLACK
16.429	43.965
16.519	43.935
16.539	43.915
16.579	43.925
16.639	43.925
16.719	43.985
16.759	44.075
16.859	44.145
16.939	44.225
16.959	44.275
16.959	44.305
16.969	44.345
16.969	44.475
17.029	44.535
17.089	44.575
17.159	44.685
17.179	44.785
17.269	45.055
17.359	45.225
17.389	45.285
17.399	45.375
17.409	45.415
17.409	45.545
17.429	45.605
17.519	45.715
17.609	45.875
17.639	45.945
17.639	45.975
17.669	46.035
17.669	46.065
17.789	46.265
17.859	46.305
17.879	46.305
17.919	46.335
POLYLINE BLACK
14.689	44.495
14.689	44.495
14.729	44.525
14.849	44.545
14.879	44.545
14.899	44.555
14.969	44.535
15.019	44.505
15.089	44.465
15.209	44.275
